Round,HAP 0,HAP 1,HAP 2,HAP 3,HAP 4
0,35.943115234375,36.24089050292969,40.83083724975586,31.5445499420166,32.414859771728516
1,22.86760139465332,22.48958396911621,24.84265899658203,22.462692260742188,22.8234806060791
2,8.104623794555664,5.659915447235107,7.511679172515869,4.951878070831299,6.1302008628845215
3,16.606014251708984,14.458170890808105,16.687089920043945,14.35488510131836,14.71779727935791
4,4.843277454376221,4.329583168029785,4.454324245452881,4.138318061828613,5.520968437194824
5,9.458645820617676,9.084354400634766,9.131285667419434,8.83026123046875,9.846053123474121
6,4.0131449699401855,3.5365078449249268,4.266208171844482,3.2226457595825195,4.187541484832764
7,8.347156524658203,7.496469974517822,7.964148998260498,6.990942001342773,7.18814754486084
8,4.934271812438965,6.5392374992370605,5.416489124298096,4.831645488739014,5.174887657165527
9,7.366832733154297,7.472516059875488,7.161078929901123,7.476959228515625,7.808394908905029
10,50.992374420166016,50.832916259765625,51.20677947998047,50.75324249267578,50.8741569519043
11,5.8036208152771,5.833255290985107,5.997093200683594,5.904919624328613,6.743515491485596
12,4.996634483337402,4.865188121795654,6.515409469604492,4.837836265563965,4.940396308898926
13,5.711327075958252,4.613762378692627,4.844499588012695,4.666370391845703,4.649012088775635
14,6.864556789398193,6.977808475494385,6.702454090118408,6.772953510284424,8.147429466247559
15,3.351311206817627,3.706221580505371,3.296560049057007,3.5638036727905273,3.75793194770813
16,7.074979305267334,9.266053199768066,6.985690116882324,8.655232429504395,6.920719146728516
17,9.591957092285156,9.652511596679688,9.839091300964355,10.726176261901855,9.58813190460205
18,10.901473045349121,10.112016677856445,10.658805847167969,9.916911125183105,9.915696144104004
19,4.862144947052002,5.132479190826416,5.040095806121826,4.674289226531982,9.300352096557617
20,6.179859161376953,14.868006706237793,6.946844100952148,5.928972244262695,6.324453830718994
21,2.74859619140625,3.202127695083618,2.7804179191589355,2.835115671157837,3.165696382522583
22,7.577613830566406,7.609889984130859,7.583510398864746,7.592169761657715,8.024189949035645
23,6.454481601715088,9.963371276855469,6.329394340515137,6.512293815612793,6.398091793060303
24,16.033382415771484,15.962824821472168,16.19422721862793,15.949479103088379,16.578462600708008
25,6.870262622833252,6.813212871551514,6.89247465133667,6.842839241027832,6.933876037597656
26,10.727137565612793,10.773624420166016,10.92304515838623,10.83597469329834,10.781998634338379
27,6.420860290527344,6.786954402923584,6.314914703369141,6.364048004150391,6.322831630706787
28,8.324707984924316,8.405625343322754,8.755739212036133,9.164261817932129,17.18633460998535
29,3.6415398120880127,3.6409752368927,3.7182812690734863,3.7884581089019775,4.08079195022583
