Round,HAP 0,HAP 1,HAP 2,HAP 3,HAP 4
0,0.08766666799783707,0.6897833347320557,0.529533326625824,0.6199166774749756,0.6105166673660278
1,0.49906668066978455,0.7309499979019165,0.5528500080108643,0.3555166721343994,0.39588332176208496
2,0.7280166745185852,0.7885833382606506,0.632266640663147,0.3522833287715912,0.5334500074386597
3,0.5687666535377502,0.8516499996185303,0.8072166442871094,0.7400166392326355,0.7717166543006897
4,0.7202000021934509,0.8533499836921692,0.745033323764801,0.6784666776657104,0.7937833070755005
5,0.8493666648864746,0.7868833541870117,0.7401166558265686,0.7762166857719421,0.7695833444595337
6,0.7318500280380249,0.8133166432380676,0.794866681098938,0.926800012588501,0.9063666462898254
7,0.8804500102996826,0.8480166792869568,0.8832166790962219,0.7890666723251343,0.9044666886329651
8,0.9165833592414856,0.9002333283424377,0.8185999989509583,0.7796666622161865,0.8756166696548462
9,0.8005666732788086,0.9285333156585693,0.8819666504859924,0.8195833563804626,0.8135666847229004
10,0.960099995136261,0.9586499929428101,0.8938833475112915,0.9356333613395691,0.9205499887466431
11,0.8721500039100647,0.9621333479881287,0.8949166536331177,0.8374000191688538,0.8875333070755005
12,0.9261666536331177,0.968416690826416,0.9131166934967041,0.9126166701316833,0.9673333168029785
13,0.9456833600997925,0.9106500148773193,0.8840333223342896,0.9133666753768921,0.9435999989509583
14,0.9158999919891357,0.869533360004425,0.8438833355903625,0.8882499933242798,0.8546000123023987
15,0.8833666443824768,0.8490166664123535,0.9036833047866821,0.7797666788101196,0.9156666398048401
16,0.9449333548545837,0.9690666794776917,0.9340500235557556,0.9589999914169312,0.9802166819572449
17,0.9455166459083557,0.970716655254364,0.9811333417892456,0.9574499726295471,0.9784500002861023
18,0.9760500192642212,0.9402999877929688,0.9519666433334351,0.880649983882904,0.9818166494369507
19,0.9557333588600159,0.9186000227928162,0.9262666702270508,0.9106166958808899,0.9816166758537292
20,0.9581833481788635,0.9669333100318909,0.9359666705131531,0.865149974822998,0.9638166427612305
21,0.9555833339691162,0.948283314704895,0.8211666941642761,0.9103999733924866,0.9461666941642761
22,0.9382500052452087,0.9611166715621948,0.9646333456039429,0.9182000160217285,0.9088166952133179
23,0.9848833084106445,0.9489833116531372,0.9638833403587341,0.892300009727478,0.8493166565895081
24,0.9566500186920166,0.9777833223342896,0.9144333600997925,0.9286999702453613,0.9230333566665649
25,0.9616333246231079,0.9910833239555359,0.9473333358764648,0.9072499871253967,0.9158999919891357
26,0.9768666625022888,0.9767666459083557,0.9749333262443542,0.9824333190917969,0.9865666627883911
27,0.9842166900634766,0.9393500089645386,0.9602833390235901,0.926633358001709,0.9185000061988831
28,0.9714333415031433,0.9419000148773193,0.9732999801635742,0.9130499958992004,0.9240000247955322
29,0.9803666472434998,0.9300833344459534,0.983299970626831,0.8822833299636841,0.9843833446502686
