Round,HAP 0,HAP 1,HAP 2,HAP 3,HAP 4
0,15.036153793334961,14.027998924255371,16.57151222229004,15.727602005004883,14.919670104980469
1,10.516311645507812,8.653070449829102,10.903103828430176,11.671187400817871,10.677521705627441
2,3.495745897293091,3.2556984424591064,4.04173469543457,6.721528053283691,4.747312545776367
3,4.914668083190918,3.557448148727417,3.6304991245269775,4.097027778625488,3.8920230865478516
4,7.485831260681152,6.618402004241943,7.1161370277404785,7.733791828155518,7.057047367095947
5,5.7055230140686035,6.039792060852051,6.168608665466309,6.1617655754089355,6.333030700683594
6,3.0976638793945312,2.550654888153076,2.76511812210083,2.0225989818573,2.1015658378601074
7,3.586383104324341,3.998690128326416,3.767390251159668,4.156346321105957,3.602052688598633
8,2.4472453594207764,2.440871000289917,3.107292652130127,3.1640026569366455,2.647538423538208
9,0.8783901929855347,0.33420419692993164,0.5037092566490173,0.8501381278038025,1.0558676719665527
10,10.73708438873291,10.758761405944824,11.05072021484375,10.837488174438477,10.940065383911133
11,4.577592849731445,4.178786277770996,4.40285587310791,4.8074212074279785,4.529189586639404
12,18.04644012451172,17.89488983154297,18.091310501098633,18.13623046875,17.910579681396484
13,6.227605819702148,6.405348300933838,6.591962814331055,6.4852375984191895,6.280961513519287
14,12.121644973754883,12.636785507202148,12.739975929260254,12.216561317443848,12.59931468963623
15,6.119298458099365,7.4434332847595215,5.947319984436035,6.477356910705566,5.896102428436279
16,2.0146727561950684,1.945489764213562,2.0912089347839355,1.9679640531539917,1.8953893184661865
17,2.3371405601501465,2.24330997467041,2.1933839321136475,2.2806692123413086,2.208096981048584
18,5.6125359535217285,5.7911577224731445,5.695214748382568,6.026426792144775,5.580601692199707
19,8.829728126525879,9.024205207824707,8.9850435256958,9.031878471374512,8.725920677185059
20,6.7903900146484375,6.7572197914123535,6.912272930145264,7.264212131500244,6.768606185913086
21,5.079371929168701,5.111538410186768,6.252206325531006,5.279766082763672,5.14725399017334
22,8.042874336242676,7.918689727783203,7.939260482788086,8.091743469238281,8.239374160766602
23,21.02132797241211,21.187143325805664,21.092756271362305,21.37633514404297,21.907411575317383
24,3.7793257236480713,3.7144036293029785,4.083944320678711,3.959402322769165,4.100805282592773
25,5.731348037719727,5.619752407073975,5.787489891052246,5.992747783660889,6.0131072998046875
26,5.648889541625977,5.656558990478516,5.6567864418029785,5.625326156616211,5.614863872528076
27,6.190507411956787,6.472672462463379,6.308091640472412,6.455006122589111,6.610968112945557
28,7.793649196624756,7.976963520050049,7.7792067527771,8.094923973083496,8.142208099365234
29,2.746137857437134,3.0180516242980957,2.732954740524292,3.206087589263916,2.7252273559570312
