Round,HAP 0,HAP 1,HAP 2,HAP 3,HAP 4
0,36.02839660644531,35.80999755859375,39.9150390625,32.260189056396484,32.50830841064453
1,15.918694496154785,16.244455337524414,17.154582977294922,15.715296745300293,16.121803283691406
2,4.759024620056152,4.030310153961182,4.169373512268066,3.091742753982544,3.7064929008483887
3,8.085145950317383,7.699240207672119,9.50898265838623,7.832030296325684,7.769298076629639
4,2.3079140186309814,2.214491605758667,2.786419153213501,2.2318642139434814,3.1668319702148438
5,5.584448337554932,5.487631320953369,5.728006839752197,5.521087646484375,6.395303726196289
6,3.4327216148376465,2.5903804302215576,3.2545368671417236,2.4217400550842285,3.735077381134033
7,6.195559501647949,9.503024101257324,6.4314494132995605,5.876318454742432,5.903450012207031
8,4.681841850280762,9.745055198669434,4.7108917236328125,4.748623847961426,5.025506019592285
9,6.467684268951416,6.815307140350342,6.483914375305176,6.878912925720215,6.7307891845703125
10,63.73466491699219,63.744171142578125,64.72925567626953,63.78778839111328,64.21969604492188
11,4.581292629241943,4.523602485656738,4.599398136138916,4.584360599517822,4.701411247253418
12,4.599977016448975,4.602095603942871,4.994394779205322,4.505149841308594,4.617995262145996
13,3.2790944576263428,3.1293094158172607,3.1611485481262207,3.051905393600464,3.062326669692993
14,5.543697357177734,5.710211753845215,5.488295078277588,5.597468852996826,8.417427062988281
15,0.4549328684806824,0.512634813785553,0.43469780683517456,0.7108140587806702,1.3915936946868896
16,5.473227024078369,5.6464314460754395,5.495423316955566,6.5971784591674805,5.56864070892334
17,7.7380523681640625,7.819504737854004,7.92166805267334,8.13749885559082,7.726016998291016
18,9.85926342010498,8.5592679977417,10.266820907592773,8.538479804992676,8.583609580993652
19,1.9969457387924194,2.1325597763061523,3.6884493827819824,2.0030508041381836,2.9311957359313965
20,4.39951229095459,4.643733978271484,4.324646949768066,4.334441184997559,4.350983619689941
21,0.24518974125385284,0.46421992778778076,0.21772567927837372,0.2397499829530716,1.4160351753234863
22,5.746734142303467,5.746654987335205,5.746603488922119,5.841132640838623,5.895082473754883
23,6.7075276374816895,8.784900665283203,6.733783721923828,6.885029315948486,6.710803031921387
24,17.328170776367188,17.342069625854492,18.045358657836914,17.374286651611328,18.19720458984375
25,6.9016218185424805,6.932820796966553,7.470473766326904,6.872476100921631,7.272250175476074
26,8.606499671936035,8.68408203125,8.90463924407959,8.705707550048828,8.611897468566895
27,4.782021999359131,4.921410083770752,4.733227729797363,4.798046588897705,4.778282165527344
28,5.924787521362305,13.73586654663086,6.480830669403076,5.985960006713867,16.083738327026367
29,1.7870121002197266,2.3011159896850586,1.77922785282135,1.7835462093353271,2.0386054515838623
