Round,HAP 0,HAP 1,HAP 2,HAP 3,HAP 4
0,0.6876833438873291,0.6358500123023987,0.47145000100135803,0.8550833463668823,0.8139166831970215
1,0.6538000106811523,0.7964166402816772,0.6951666474342346,0.8395500183105469,0.7992833256721497
2,0.7150333523750305,0.7807666659355164,0.7308833599090576,0.8819500207901001,0.7697833180427551
3,0.8656666874885559,0.9246166944503784,0.7597000002861023,0.8996000289916992,0.9005333185195923
4,0.9285500049591064,0.941266655921936,0.8657666444778442,0.9370999932289124,0.8210166692733765
5,0.9518833160400391,0.9727500081062317,0.9319999814033508,0.9667666554450989,0.8664833307266235
6,0.8657000064849854,0.9533500075340271,0.8709333539009094,0.9721666574478149,0.8452000021934509
7,0.9299499988555908,0.8353999853134155,0.9079833626747131,0.9752166867256165,0.9706833362579346
8,0.991349995136261,0.6877833604812622,0.9864833354949951,0.98458331823349,0.9352666735649109
9,0.9936500191688538,0.9568833112716675,0.9886833429336548,0.928600013256073,0.952833354473114
10,0.9921500086784363,0.9915833473205566,0.8819666504859924,0.9842333197593689,0.9384833574295044
11,0.9845166802406311,0.9945666790008545,0.9809666872024536,0.9840666651725769,0.9709833264350891
12,0.9841499924659729,0.9815499782562256,0.9469000101089478,0.9966833591461182,0.9828166961669922
13,0.963283360004425,0.9834499955177307,0.9842833280563354,0.9912999868392944,0.9902166724205017
14,0.9920499920845032,0.9747166633605957,0.9997000098228455,0.9850333333015442,0.9030666947364807
15,0.9953666925430298,0.9873999953269958,0.9998833537101746,0.9647499918937683,0.9306333065032959
16,0.9985499978065491,0.9782500267028809,0.9943833351135254,0.920366644859314,0.9851499795913696
17,0.9950166940689087,0.9839833378791809,0.9735999703407288,0.9583166837692261,0.9966166615486145
18,0.9043999910354614,0.9923499822616577,0.8880333304405212,0.9949666857719421,0.9886833429336548
19,0.974133312702179,0.9744499921798706,0.9139833450317383,0.9769333600997925,0.9229999780654907
20,0.9799500107765198,0.9578499794006348,0.9891666769981384,0.9858499765396118,0.9857666492462158
21,0.9952499866485596,0.9727500081062317,0.9983000159263611,0.9954833388328552,0.9211166501045227
22,0.9991499781608582,0.9991666674613953,0.9991833567619324,0.9891499876976013,0.9824000000953674
23,0.9999499917030334,0.8877666592597961,0.9961666464805603,0.9787166714668274,0.9992499947547913
24,0.9999333620071411,0.9972666501998901,0.9410499930381775,0.994350016117096,0.9398833513259888
25,0.991266667842865,0.9888666868209839,0.9627000093460083,0.9957000017166138,0.9637666940689087
26,0.9953166842460632,0.9896833300590515,0.9734833240509033,0.985966682434082,0.9953500032424927
27,0.9939833283424377,0.9807000160217285,0.9995166659355164,0.9917500019073486,0.9939166903495789
28,0.9988499879837036,0.8798166513442993,0.9622499942779541,0.9925666451454163,0.7836499810218811
29,0.9946833252906799,0.9687666893005371,0.9955999851226807,0.9945833086967468,0.9749000072479248
