Round,HAP 0,HAP 1,HAP 2,HAP 3,HAP 4
0,0.6843166947364807,0.6869166493415833,0.38298332691192627,0.8904500007629395,0.6568666696548462
1,0.46503332257270813,0.802049994468689,0.6906999945640564,0.8898333311080933,0.8050000071525574
2,0.6106666922569275,0.8150500059127808,0.7140833139419556,0.9476833343505859,0.7367166876792908
3,0.7345499992370605,0.9678833484649658,0.8152333498001099,0.9258333444595337,0.9143333435058594
4,0.8691499829292297,0.942883312702179,0.9324333071708679,0.9495166540145874,0.8883166909217834
5,0.8774666786193848,0.9736999869346619,0.9458500146865845,0.9756333231925964,0.9071333408355713
6,0.8698166608810425,0.870983362197876,0.9135333299636841,0.9706500172615051,0.8986999988555908
7,0.8706833124160767,0.887233316898346,0.9339166879653931,0.9460333585739136,0.9793833494186401
8,0.9445833563804626,0.9460499882698059,0.9366499781608582,0.977733314037323,0.9525333046913147
9,0.908383309841156,0.8806333541870117,0.9555500149726868,0.9527333378791809,0.9526500105857849
10,0.9431333541870117,0.9803500175476074,0.889549970626831,0.9627666473388672,0.9019500017166138
11,0.9300166964530945,0.7535333037376404,0.9259166717529297,0.9752833247184753,0.9730166792869568
12,0.9787499904632568,0.9838500022888184,0.9440333247184753,0.9773666858673096,0.9767833352088928
13,0.9607333540916443,0.9781500101089478,0.9614333510398865,0.9726333618164062,0.9922166466712952
14,0.7417333126068115,0.9750000238418579,0.9952999949455261,0.9756166934967041,0.9667999744415283
15,0.8929666876792908,0.8420000076293945,0.8569999933242798,0.9475499987602234,0.9742333292961121
16,0.8575833439826965,0.5400500297546387,0.979366660118103,0.9671000242233276,0.9699833393096924
17,0.9695166945457458,0.9865333437919617,0.9310833215713501,0.9593666791915894,0.9899666905403137
18,0.9190999865531921,0.9926833510398865,0.9393666386604309,0.9915333390235901,0.9533166885375977
19,0.9535999894142151,0.9811333417892456,0.9797833561897278,0.994866669178009,0.8749499917030334
20,0.8828166723251343,0.9484000205993652,0.9493499994277954,0.9703999757766724,0.9745833277702332
21,0.9412500262260437,0.9556666612625122,0.9782333374023438,0.987500011920929,0.9814333319664001
22,0.9024333357810974,0.9937833547592163,0.9875166416168213,0.9890666604042053,0.9304166436195374
23,0.9242333173751831,0.8311499953269958,0.9225666522979736,0.9615166783332825,0.9829833507537842
24,0.9514333605766296,0.9928833246231079,0.9758666753768921,0.9769166707992554,0.9636833071708679
25,0.9736833572387695,0.9827333092689514,0.9799833297729492,0.991183340549469,0.956516683101654
26,0.9925166964530945,0.9926499724388123,0.9794833064079285,0.9745833277702332,0.99631667137146
27,0.9525833129882812,0.9641166925430298,0.9764833450317383,0.9920833110809326,0.9111999869346619
28,0.8899333477020264,0.666616678237915,0.9787833094596863,0.9660833477973938,0.9902999997138977
29,0.9435666799545288,0.974133312702179,0.9746833443641663,0.9851833581924438,0.9502833485603333
