Round,HAP 0,HAP 1,HAP 2,HAP 3,HAP 4
0,15.065340995788574,15.282796859741211,18.331899642944336,12.579750061035156,13.845083236694336
1,9.176580429077148,9.215827941894531,10.102423667907715,8.608821868896484,8.96683406829834
2,3.4317729473114014,2.0049021244049072,2.591552972793579,1.728033185005188,2.154841899871826
3,7.003828048706055,6.63613224029541,7.553867340087891,7.136880874633789,6.543048858642578
4,1.6226692199707031,1.4686726331710815,1.647025465965271,1.366734504699707,1.6295299530029297
5,4.331557273864746,4.175400257110596,4.3641486167907715,4.180159091949463,4.314157009124756
6,1.8005560636520386,1.514123797416687,1.3220449686050415,1.394899845123291,1.603665828704834
7,4.311669826507568,4.251309871673584,3.9381587505340576,3.780700206756592,3.9353952407836914
8,3.0914947986602783,4.307364463806152,3.229663133621216,3.1029460430145264,3.143207311630249
9,5.253712177276611,5.560774326324463,5.248050689697266,5.2880401611328125,5.310762882232666
10,22.687122344970703,22.704477310180664,22.852970123291016,22.744138717651367,22.77638053894043
11,2.27721905708313,2.293092966079712,2.3575377464294434,2.280564546585083,2.373814821243286
12,3.026339054107666,3.002281427383423,3.024383068084717,2.9868099689483643,3.057853937149048
13,1.9535255432128906,1.615006923675537,1.619238257408142,1.6101796627044678,1.6251288652420044
14,3.1691792011260986,3.2689554691314697,3.0916500091552734,3.0938682556152344,3.1591436862945557
15,0.8711791634559631,0.9822264313697815,0.8728790283203125,1.0601861476898193,1.0631109476089478
16,4.55178165435791,4.643617153167725,4.5517497062683105,4.803396224975586,4.572558403015137
17,5.666965961456299,5.751130104064941,5.7907395362854,5.782761573791504,5.678158283233643
18,6.770320892333984,6.590108394622803,6.841243743896484,6.614319801330566,6.586582660675049
19,2.1578891277313232,2.266662836074829,2.075338363647461,1.9897409677505493,2.1064157485961914
20,3.9112510681152344,3.9295105934143066,4.004108905792236,3.969304084777832,4.189553737640381
21,0.8579785227775574,0.9897669553756714,0.8598713278770447,0.8844540119171143,1.2442628145217896
22,4.235930442810059,4.241811752319336,4.236352920532227,4.270525932312012,4.359713077545166
23,4.365942001342773,4.857762336730957,4.365314483642578,4.428231239318848,4.367955207824707
24,11.25654411315918,11.308042526245117,11.271613121032715,11.283238410949707,11.281196594238281
25,4.938041687011719,4.885444641113281,5.033652305603027,4.902876853942871,5.10403299331665
26,6.491175174713135,6.453059673309326,6.610594749450684,6.53168249130249,6.488983154296875
27,3.3529953956604004,3.3591148853302,3.306182384490967,3.303515911102295,3.3148913383483887
28,4.552033424377441,6.197061538696289,4.558872699737549,4.552061557769775,4.645094871520996
29,2.0503525733947754,2.653562068939209,2.050602436065674,2.0709824562072754,2.193948268890381
