Round,HAP 0,HAP 1,HAP 2,HAP 3,HAP 4
0,0.6759333610534668,0.6638000011444092,0.37158334255218506,0.839816689491272,0.754016637802124
1,0.4351833462715149,0.7609500288963318,0.6878499984741211,0.9254500269889832,0.8238000273704529
2,0.6539000272750854,0.8761333227157593,0.6664833426475525,0.9462833404541016,0.7839666604995728
3,0.7006499767303467,0.9330999851226807,0.7597166895866394,0.9594333171844482,0.7984166741371155
4,0.7982500195503235,0.9418333172798157,0.9012666940689087,0.9574833512306213,0.7911499738693237
5,0.8666166663169861,0.9559833407402039,0.9147499799728394,0.9794333577156067,0.8668833374977112
6,0.8768666386604309,0.8739833235740662,0.9092333316802979,0.9835666418075562,0.8722166419029236
7,0.8397833108901978,0.9071000218391418,0.9024666547775269,0.9544000029563904,0.9647499918937683
8,0.9775333404541016,0.8897333145141602,0.9315666556358337,0.9859333038330078,0.9564666748046875
9,0.9532666802406311,0.9394999742507935,0.9384999871253967,0.9483000040054321,0.9531999826431274
10,0.9437166452407837,0.9763166904449463,0.8836333155632019,0.984083354473114,0.9614499807357788
11,0.9540500044822693,0.8021000027656555,0.9012666940689087,0.9825833439826965,0.9631999731063843
12,0.9707833528518677,0.9764000177383423,0.9658666849136353,0.9848166704177856,0.9873999953269958
13,0.8930833339691162,0.9798833131790161,0.9527833461761475,0.9567999839782715,0.9726333618164062
14,0.7415666580200195,0.9858333468437195,0.9976999759674072,0.994783341884613,0.9783499836921692
15,0.9395166635513306,0.9508000016212463,0.9539166688919067,0.9776166677474976,0.9794333577156067
16,0.9596333503723145,0.5700500011444092,0.9900500178337097,0.9714333415031433,0.9827166795730591
17,0.9924499988555908,0.9805999994277954,0.9562000036239624,0.964733362197876,0.9186166524887085
18,0.9502166509628296,0.9987000226974487,0.9500499963760376,0.9960166811943054,0.8833833336830139
19,0.9744666814804077,0.9660333395004272,0.98294997215271,0.9852499961853027,0.838283360004425
20,0.9629999995231628,0.8926833271980286,0.9610999822616577,0.9761000275611877,0.9560333490371704
21,0.9753333330154419,0.9364333152770996,0.9939666390419006,0.994350016117096,0.9763333201408386
22,0.9947999715805054,0.991516649723053,0.9964333176612854,0.9869333505630493,0.8917499780654907
23,0.9882500171661377,0.620033323764801,0.9486333131790161,0.9757500290870667,0.9794833064079285
24,0.9962000250816345,0.9924666881561279,0.9842000007629395,0.9895666837692261,0.9653499722480774
25,0.9840999841690063,0.974049985408783,0.9856833219528198,0.9961166381835938,0.9656833410263062
26,0.998116672039032,0.9924833178520203,0.9749333262443542,0.9875500202178955,0.9873166680335999
27,0.9328833222389221,0.9766833186149597,0.996666669845581,0.9886666536331177,0.9272666573524475
28,0.9737333059310913,0.7290499806404114,0.9965833425521851,0.9595666527748108,0.9873999953269958
29,0.9909666776657104,0.963450014591217,0.9876833558082581,0.992983341217041,0.9332666397094727
