Round,HAP 0,HAP 1,HAP 2,HAP 3,HAP 4
0,15.996515274047852,15.289127349853516,17.8024845123291,12.918865203857422,13.726439476013184
1,12.807716369628906,12.759328842163086,12.748941421508789,11.97647476196289,12.538530349731445
2,7.564920902252197,6.415849685668945,6.8873114585876465,6.266570091247559,6.499310493469238
3,8.72508716583252,7.816850185394287,8.510379791259766,7.853009223937988,7.92324686050415
4,7.013421058654785,6.469508647918701,6.471949577331543,6.392182350158691,6.794250965118408
5,5.000489711761475,4.7745232582092285,5.223811149597168,4.700273513793945,4.8311686515808105
6,2.455322027206421,2.1603991985321045,2.062562942504883,1.8626619577407837,2.034982919692993
7,8.284394264221191,7.563734531402588,7.434411525726318,7.349102020263672,7.377752304077148
8,3.5045504570007324,3.597506046295166,3.450059413909912,3.317983627319336,3.367947578430176
9,10.287850379943848,9.992728233337402,9.709197998046875,9.688261032104492,9.618410110473633
10,24.104291915893555,23.563243865966797,23.915874481201172,23.633085250854492,23.687833786010742
11,6.965731620788574,6.895744800567627,7.043881893157959,6.9812421798706055,6.990719795227051
12,3.5001447200775146,3.482151985168457,3.541776657104492,3.4574763774871826,3.472365140914917
13,5.917967319488525,5.579981327056885,5.6931304931640625,5.615732669830322,5.600546836853027
14,7.546081066131592,7.544655799865723,7.421136856079102,7.432472229003906,7.636880397796631
15,8.863694190979004,8.740811347961426,8.660791397094727,8.75873851776123,8.811714172363281
16,7.830895900726318,7.474029064178467,7.506162166595459,7.489440441131592,7.501699924468994
17,10.067658424377441,10.013073921203613,10.10145378112793,10.108607292175293,9.9414701461792
18,7.633459091186523,7.531553745269775,7.649601936340332,7.4581170082092285,7.447692394256592
19,3.533517599105835,3.3039681911468506,3.3817954063415527,3.270730495452881,3.447650194168091
20,4.677779197692871,4.60472297668457,4.828701019287109,4.4447712898254395,4.398674488067627
21,4.627134323120117,4.590926647186279,4.428000450134277,4.443778038024902,4.575507640838623
22,8.338704109191895,8.200027465820312,8.26161003112793,8.244376182556152,8.448673248291016
23,7.92720890045166,7.488293647766113,7.386240005493164,7.40735387802124,7.3250555992126465
24,15.22774600982666,15.083426475524902,15.136408805847168,15.063672065734863,15.723042488098145
25,4.617591857910156,4.57959508895874,4.613311767578125,4.576594829559326,4.681612968444824
26,10.112228393554688,10.085779190063477,10.18801498413086,10.261359214782715,10.155473709106445
27,8.125960350036621,8.185302734375,8.030704498291016,8.024672508239746,8.074926376342773
28,10.243305206298828,10.223198890686035,10.18667984008789,10.310882568359375,10.213648796081543
29,3.297757148742676,3.1375391483306885,3.17185115814209,3.1463494300842285,3.230137825012207
