Round,HAP 0,HAP 1,HAP 2,HAP 3,HAP 4
0,15.577624320983887,15.546001434326172,17.909934997558594,12.463762283325195,13.512816429138184
1,7.614663124084473,7.382058620452881,7.926968097686768,7.010859966278076,7.258910179138184
2,2.812807083129883,1.5232516527175903,1.7734472751617432,1.3680751323699951,1.7987756729125977
3,5.607648849487305,5.433854103088379,5.922623634338379,5.377126693725586,5.3628129959106445
4,1.2661349773406982,1.094176173210144,1.4096128940582275,1.1051479578018188,1.3470312356948853
5,3.2196826934814453,3.1614010334014893,3.4825878143310547,3.1267573833465576,3.5649826526641846
6,1.633420705795288,1.1947622299194336,1.1262015104293823,1.0646708011627197,1.3797672986984253
7,3.551378011703491,3.57214617729187,3.2166309356689453,3.2091634273529053,3.207059144973755
8,3.1209869384765625,4.511595249176025,3.1648685932159424,3.149477243423462,3.1807007789611816
9,4.977721691131592,5.293446063995361,4.97889518737793,5.031610012054443,5.118505954742432
10,25.39258575439453,25.430452346801758,25.667631149291992,25.457040786743164,25.426959991455078
11,2.0668249130249023,2.0870635509490967,2.2057642936706543,2.069185972213745,2.169689655303955
12,2.9423952102661133,2.8888237476348877,3.152580738067627,2.8586695194244385,2.8919553756713867
13,1.475701093673706,1.098585844039917,1.1219220161437988,1.134277582168579,1.1961069107055664
14,3.0159835815429688,3.040383815765381,2.9685251712799072,2.9926586151123047,3.0334270000457764
15,0.16125671565532684,0.2425891011953354,0.16105957329273224,0.29405587911605835,0.46678707003593445
16,3.769500970840454,3.9244747161865234,3.7679247856140137,3.8040194511413574,3.8122782707214355
17,4.736987113952637,4.799398422241211,4.912107467651367,4.961738586425781,4.73809289932251
18,5.879746437072754,5.7773637771606445,5.959611415863037,5.798470497131348,5.818724155426025
19,0.9348878264427185,1.0773788690567017,1.0356757640838623,0.9725000858306885,1.0575178861618042
20,3.1155056953430176,3.286054849624634,3.1606812477111816,3.1342663764953613,3.2218379974365234
21,0.15821392834186554,0.2238825261592865,0.15656401216983795,0.19937515258789062,0.45193731784820557
22,3.749722719192505,3.749539613723755,3.7495391368865967,3.7993619441986084,3.9501636028289795
23,4.532208442687988,4.732889175415039,4.522867679595947,4.594728946685791,4.524003505706787
24,10.807912826538086,10.856218338012695,10.849785804748535,10.824148178100586,10.826242446899414
25,4.58036470413208,4.575017929077148,4.576208114624023,4.5619940757751465,4.659533977508545
26,5.4626665115356445,5.450528144836426,5.590661525726318,5.457705497741699,5.426836013793945
27,3.333682060241699,3.393153429031372,3.332153797149658,3.3506956100463867,3.3504559993743896
28,4.319650650024414,5.284945011138916,4.327962398529053,4.35658597946167,4.470932483673096
29,1.3067409992218018,1.323081612586975,1.3246755599975586,1.3270442485809326,1.6132121086120605
